Time1 Bin1 Time2 Bin2 Hash
97 116 99 118 121755650
97 116 99 118 121755650
97 116 99 149 121787394
97 116 99 149 121787394
97 116 101 109 121746436
97 116 102 110 121747461
97 116 102 110 121747461
97 116 104 69 121705479
97 116 106 165 121803785
97 116 107 154 121792522
97 116 107 154 121792522
99 339 99 303 355777536
99 339 100 305 355779585
99 339 100 345 355820545
99 118 99 118 123852800
99 118 99 149 123884544
99 118 99 149 123884544
99 118 101 109 123843586
99 118 102 110 123844611
99 118 102 110 123844611
99 118 104 69 123802629
99 118 106 165 123900935
99 118 107 154 123889672
99 118 107 154 123889672
99 118 99 149 123884544
99 118 99 149 123884544
99 118 101 109 123843586
99 118 102 110 123844611
99 118 102 110 123844611
99 118 104 69 123802629
99 118 106 165 123900935
99 118 107 154 123889672
99 118 107 154 123889672
99 303 100 305 318030849
99 303 100 345 318071809
99 303 106 258 317982727
99 303 111 324 318050316
99 149 99 149 156390400
99 149 101 109 156349442
99 149 102 110 156350467
99 149 102 110 156350467
99 149 106 165 156406791
99 149 107 154 156395528
99 149 107 154 156395528
99 149 111 157 156398604
99 149 111 191 156433420
99 149 101 109 156349442
99 149 102 110 156350467
99 149 102 110 156350467
99 149 106 165 156406791
99 149 107 154 156395528
99 149 107 154 156395528
99 149 111 157 156398604
99 149 111 191 156433420
99 215 99 215 225664000
99 215 100 220 225669121
99 215 106 258 225708039
99 215 106 165 225612807
99 215 107 210 225658888
99 215 107 210 225658888
99 215 111 191 225639436
99 215 100 220 225669121
99 215 106 258 225708039
99 215 106 165 225612807
99 215 107 210 225658888
99 215 107 210 225658888
99 215 111 191 225639436
99 215 112 237 225686541
100 305 100 345 320168960
100 305 106 258 320079878
100 305 111 324 320147467
100 305 112 330 320153612
100 220 106 258 230950918
100 220 106 165 230855686
100 220 107 210 230901767
100 220 107 210 230901767
100 220 111 191 230882315
100 220 112 237 230929420
100 345 111 324 362090507
100 345 112 330 362096652
101 109 102 110 114407425
101 109 102 110 114407425
101 109 104 69 114365443
101 109 106 165 114463749
101 109 107 154 114452486
101 109 107 154 114452486
101 109 111 157 114455562
101 109 112 128 114425867
101 109 112 149 114447371
101 109 112 149 114447371
102 110 102 110 115456000
102 110 104 69 115414018
102 110 106 165 115512324
102 110 107 154 115501061
102 110 107 154 115501061
102 110 111 157 115504137
102 110 112 128 115474442
102 110 112 149 115495946
102 110 112 149 115495946
102 110 114 69 115414028
102 110 104 69 115414018
102 110 106 165 115512324
102 110 107 154 115501061
102 110 107 154 115501061
102 110 111 157 115504137
102 110 112 128 115474442
102 110 112 149 115495946
102 110 112 149 115495946
102 110 114 69 115414028
102 110 115 110 115456013
104 69 114 69 72422410
104 69 115 110 72464395
104 69 115 110 72464395
106 258 107 210 270747649
106 258 107 210 270747649
106 258 112 237 270775302
106 258 112 206 270743558
106 258 112 206 270743558
106 258 121 301 270840847
106 165 107 154 173172737
106 165 107 154 173172737
106 165 107 210 173230081
106 165 107 210 173230081
106 165 111 157 173175813
106 165 111 191 173210629
106 165 112 128 173146118
106 165 112 149 173167622
106 165 112 149 173167622
106 165 112 206 173225990
106 165 112 206 173225990
106 165 115 110 173127689
106 165 115 110 173127689
106 165 121 190 173209615
107 154 107 154 161638400
107 154 107 210 161695744
107 154 107 210 161695744
107 154 111 157 161641476
107 154 111 191 161676292
107 154 112 128 161611781
107 154 112 149 161633285
107 154 112 149 161633285
107 154 112 206 161691653
107 154 112 206 161691653
107 154 115 110 161593352
107 154 115 110 161593352
107 154 121 190 161675278
107 154 107 210 161695744
107 154 107 210 161695744
107 154 111 157 161641476
107 154 111 191 161676292
107 154 112 128 161611781
107 154 112 149 161633285
107 154 112 149 161633285
107 154 112 206 161691653
107 154 112 206 161691653
107 154 115 110 161593352
107 154 115 110 161593352
107 154 121 190 161675278
107 210 107 210 220416000
107 210 111 157 220361732
107 210 111 191 220396548
107 210 112 237 220443653
107 210 112 206 220411909
107 210 112 206 220411909
107 210 121 190 220395534
107 210 122 257 220464143
107 210 122 161 220365839
107 210 111 157 220361732
107 210 111 191 220396548
107 210 112 237 220443653
107 210 112 206 220411909
107 210 112 206 220411909
107 210 121 190 220395534
107 210 122 257 220464143
107 210 122 161 220365839
111 324 112 330 340076545
111 324 121 301 340046858
111 324 121 344 340090890
111 157 111 191 164822016
111 157 112 128 164757505
111 157 112 149 164779009
111 157 112 149 164779009
111 157 112 206 164837377
111 157 112 206 164837377
111 157 115 110 164739076
111 157 115 110 164739076
111 157 121 190 164821002
111 157 122 161 164791307
111 157 126 110 164739087
111 157 127 109 164738064
111 157 127 109 164738064
